player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Dylan Carpenter,172472,ED,LSU,10,0,211,1,0,0,0,0,0,44.8,26,1,3.8,1,1,0,0,96.7,58,60,2,2.6,0,1,0,0,55.2,32,1,1.6,0,0,0,1,1,0
Rex Van Wyhe,173123,LB,KANSAS ST,12,0,199,1,0,0,1,0,0,47.4,9,1,5.6,0,0,0,0,21.1,19,90,1,2.6,0,0,0,0,52.6,10,0,0.0,0,0,0,0,0,0
Noah Nixon,170997,ED,ARMY,12,0,114,0,2,0,0,0,0,51.3,20,0,0.0,0,0,0,0,61.9,39,63,2,2.6,0,0,2,0,48.7,19,2,5.3,0,0,0,0,0,0
Bobby Piland Jr.,176658,DI,CAL POLY,12,0,129,1,9,0,0,5,1,50.0,81,5,3.1,0,0,1,2,99.1,231,233,11,2.6,0,1,3,1,50.0,81,4,2.5,0,0,0,1,1,1
Gage Homola,191724,DI,CORNELL,10,0,147,0,2,0,0,0,0,44.1,15,0,0.0,0,0,0,0,98.7,76,77,3,2.6,0,0,1,0,55.9,19,1,2.6,0,0,0,1,2,1
Markus Strong,173720,DI,OKLAHOMA,10,1,261,0,1,0,0,0,0,52.9,27,1,3.7,1,1,0,0,100.0,58,58,2,2.6,0,0,0,0,47.1,24,0,0.0,0,0,0,1,1,0
Caleb Moore,184780,DI,GA SOUTHRN,13,1,174,2,6,0,0,4,0,55.8,120,5,2.5,1,2,2,0,99.6,243,244,10,2.5,1,2,1,0,44.2,95,3,1.6,0,0,0,2,4,3
Jordan Renaud,172393,ED,ALABAMA,15,1,103,1,6,0,1,4,0,49.3,69,5,3.6,0,0,0,0,94.0,140,149,7,2.5,1,0,2,0,50.7,71,2,1.4,0,1,2,0,1,2
Frank Walker,207668,ED,GC,1,1,1533,0,1,1,0,0,0,75.0,15,0,0.0,0,0,0,0,100.0,20,20,1,2.5,0,0,1,0,25.0,5,1,10.0,0,0,0,0,0,0
Odera Okaka,198234,ED,CAL,4,0,130,1,0,0,0,0,0,55.0,11,0,0.0,0,0,0,0,87.0,20,23,1,2.5,0,1,0,0,45.0,9,1,5.6,0,0,0,0,0,0
Treyvon Adams,189981,ED,TOWSON,12,0,317,1,9,0,0,5,2,46.2,92,5,2.7,0,0,1,4,99.0,199,201,10,2.5,0,1,4,2,53.8,107,5,2.3,0,0,0,0,0,1
Kedrick Bingley-Jones,122821,DI,MISS STATE,13,0,227,0,8,0,0,2,1,43.8,63,2,1.6,0,0,2,1,100.0,158,158,8,2.5,0,0,4,0,56.3,81,4,2.5,0,1,1,0,1,3
Nick Wells,177230,ED,S DAK ST,13,1,292,2,5,1,1,2,0,23.2,32,3,4.7,0,0,0,0,96.5,138,143,7,2.5,0,1,3,0,76.8,106,4,1.9,0,0,0,0,0,0
Joey Patierno,166464,DI,MARIST,12,0,213,1,11,0,0,3,0,43.9,68,3,2.2,0,0,0,1,100.0,284,284,13,2.5,0,1,4,0,56.1,87,6,4.0,1,1,0,1,1,0
James Royal,186673,DI,MERCYHURST,9,0,977,0,3,0,0,1,0,38.9,35,1,1.4,0,0,0,0,100.0,99,99,4,2.5,0,0,2,0,61.1,55,3,3.6,1,0,0,1,0,0
Noa Masui,142185,ED,DUQUESNE,7,0,155,1,2,0,1,0,0,5.1,3,1,16.7,0,0,0,1,98.3,59,60,3,2.5,0,0,2,1,94.9,56,2,1.8,0,0,0,0,0,0
Elroyal Morris III,145406,DI,RICE,9,1,275,2,1,0,0,0,0,50.0,16,0,0.0,0,0,0,0,100.0,60,60,3,2.5,0,1,1,0,50.0,16,2,6.3,0,0,0,0,0,0
Beau Shugarts,166619,DI,BRYANT,4,0,124,0,0,0,0,0,0,10.8,4,0,0.0,0,0,0,0,100.0,40,40,1,2.5,0,0,0,0,89.2,33,1,3.0,1,1,0,1,1,0
Owen McGowan,143832,LB,BOSTON COL,11,0,121,0,1,0,0,0,0,45.6,26,0,0.0,0,0,0,1,17.8,60,337,2,2.5,0,0,1,1,54.4,31,2,4.8,1,1,0,1,1,0
Kolten Gajewski,159388,ED,INDIANA ST,12,1,191,0,10,0,0,8,1,53.3,105,8,3.8,0,0,0,1,96.6,197,204,10,2.5,1,0,2,0,46.7,92,2,1.1,0,0,0,0,0,0
Preston Hamilton,166032,DI,TXAMEA,12,0,1139,2,7,0,1,0,0,39.8,64,1,0.8,0,1,1,0,98.4,180,183,9,2.5,0,1,6,0,60.2,97,7,3.6,0,0,0,0,1,1
Damontez McDowell,189327,ED,STETSON,12,0,302,0,3,0,0,2,0,56.4,57,3,3.5,1,2,3,0,57.0,102,179,4,2.5,0,0,1,0,43.6,44,1,1.1,0,0,0,1,3,4
Markis Deal,173134,DI,TCU,13,1,305,0,7,1,0,1,0,58.7,142,3,1.8,2,2,2,0,100.0,264,264,10,2.5,0,0,5,0,41.3,100,6,3.5,1,2,2,3,4,4
Derek Reagans,205293,DI,OHIO,13,2,259,1,3,0,1,2,0,53.5,61,4,4.1,1,2,1,0,96.0,119,124,5,2.5,2,0,1,0,46.5,53,1,0.9,0,0,0,1,2,1
Patrick Conserve,174540,DI,RHODE ISLD,14,2,274,5,8,2,3,5,0,48.3,143,9,3.5,1,1,2,0,99.7,345,346,15,2.5,0,2,1,0,51.7,153,4,1.6,1,4,3,2,7,7
Dontay Corleone,133825,DI,CINCINNATI,10,0,138,1,7,0,0,2,0,61.7,37,2,2.7,0,0,0,0,99.4,159,160,8,2.5,0,1,0,0,38.3,23,1,2.2,0,0,0,0,0,0
Markus Clark,157556,DI,LIBERTY,9,0,206,0,4,0,0,3,0,34.2,26,3,5.8,0,0,0,0,100.0,79,79,4,2.5,0,0,1,0,65.8,50,1,1.0,0,0,0,0,0,0
Mustafi Al-Garawi,149883,DI,W MICHIGAN,14,1,347,4,6,1,4,5,2,86.7,170,9,2.6,0,1,1,3,100.0,199,199,10,2.5,0,0,1,1,13.3,26,1,1.9,0,0,0,0,1,1
Mark Hensley,171311,DI,N ILLINOIS,12,0,254,1,10,0,1,0,0,42.6,103,1,0.5,0,0,0,1,100.0,255,255,12,2.5,0,0,10,1,57.4,139,10,3.6,0,3,3,1,4,3
Chris Herpin,172921,DI,ABILENE CH,14,0,100,2,10,0,1,3,0,49.6,135,5,2.2,1,1,0,1,100.0,355,355,15,2.5,0,1,5,1,50.4,137,7,2.9,1,1,0,3,5,3
RJ Jackson Jr.,173301,DI,UCF,12,0,323,1,5,0,0,2,1,40.4,76,3,2.6,1,1,0,2,100.0,198,198,8,2.5,0,1,3,1,59.6,112,4,1.8,0,1,1,2,2,1
Melvin Hills III,190245,DI,TEXAS,4,0,311,0,1,0,0,1,0,47.4,9,1,5.6,0,0,0,0,100.0,20,20,1,2.5,0,0,0,0,52.6,10,0,0.0,0,0,0,0,0,0
Cael Brezina,184827,LB,IOWA STATE,11,0,193,0,2,0,0,2,0,57.9,22,2,4.5,0,0,0,0,23.1,40,173,2,2.5,0,0,0,0,42.1,16,0,0.0,0,0,1,0,0,1
Ramar Williams,183756,DI,ARIZONA ST,12,1,110,1,3,1,1,3,1,88.6,70,4,2.9,0,0,0,2,98.8,79,80,4,2.5,0,0,0,1,11.4,9,0,0.0,0,0,0,0,0,0
Brodrick Stewart,170726,DI,TARLETON,11,0,401,0,5,0,0,3,0,45.7,42,3,3.6,0,0,0,0,100.0,100,100,5,2.5,0,0,2,0,54.3,50,2,2.0,0,0,0,0,0,0
Terry Simmons Jr.,170059,DI,DUKE,7,0,154,0,1,0,0,0,0,73.7,14,0,0.0,0,0,0,0,100.0,20,20,1,2.5,0,0,1,0,26.3,5,1,10.0,0,0,0,0,0,0
Jack Stoll,127096,LB,CENT CT ST,13,0,133,2,1,0,1,0,0,50.9,29,1,1.7,0,0,0,0,13.9,59,423,3,2.5,0,1,1,0,49.1,28,2,3.6,0,0,0,0,0,0
Dontae Lunan,142071,LB,COAST CAR,13,0,141,0,4,0,0,3,1,55.7,44,3,3.4,0,0,0,3,27.0,79,293,4,2.5,0,0,1,2,44.3,35,1,1.4,0,1,2,0,1,2
Jerome Wallace,196771,ED,SOUTHERN U,10,2,297,4,6,1,1,1,0,13.2,37,2,2.7,0,1,1,2,100.0,281,281,12,2.5,1,3,5,2,86.8,244,10,2.5,2,2,2,2,3,3
Obinna Nwobodo,142400,DI,VILLANOVA,15,0,334,1,10,0,0,2,0,57.7,15,2,6.7,0,0,0,1,100.0,338,338,14,2.5,0,0,0,0,42.3,11,0,0.0,0,0,0,3,5,2
Miles Hall,175024,LB,BYU,9,0,128,0,1,0,0,0,0,40.0,8,0,0.0,0,0,0,0,27.8,20,72,1,2.5,0,0,1,0,60.0,12,1,4.2,0,0,0,0,0,0
Isaiah Boyd,158408,ED,ALBANY,9,0,106,0,3,0,0,0,0,46.1,47,1,2.1,1,1,0,0,100.0,102,102,4,2.5,0,0,3,0,53.9,55,3,2.7,0,1,1,1,2,1
TJ Baldwin,170896,DI,RICHMOND,12,1,276,0,6,1,0,3,0,64.4,130,5,2.7,2,1,0,1,100.0,204,204,8,2.5,0,0,3,1,35.6,72,3,2.1,0,0,0,2,1,0
Micah Carreon,159020,DI,N ARIZONA,11,0,252,1,12,0,0,6,0,48.4,93,6,3.2,0,0,0,0,100.0,295,295,14,2.5,0,1,3,0,51.6,99,4,2.0,0,1,1,1,3,2
De'Myrion Johnson,184457,DI,SOUTHERN U,11,1,297,1,6,0,0,2,0,26.4,46,2,2.2,0,0,0,0,100.0,181,181,8,2.5,1,1,4,0,73.6,128,6,2.7,1,1,0,1,1,0
Joseph Townsend,149420,ED,HOLY CROSS,12,1,181,3,7,0,0,4,1,56.8,113,4,1.8,0,2,2,2,92.1,199,216,10,2.5,1,3,3,1,43.2,86,6,3.5,0,0,0,0,2,2
Derrick Taylor,206387,ED,MS VLY ST,6,0,228,0,2,0,0,1,0,47.5,19,1,2.6,0,0,0,0,100.0,40,40,2,2.5,0,0,1,0,52.5,21,1,2.4,0,0,0,0,0,0
Polo Mahoni,197008,DI,TENN MARTN,3,0,310,0,1,0,0,0,0,50.0,4,0,0.0,0,0,0,0,100.0,20,20,1,2.5,0,0,0,0,50.0,4,0,0.0,0,0,0,0,0,0
Aaron Williams,210234,ED,WEBINT,1,0,1246,0,1,0,0,0,0,30.0,6,0,0.0,0,0,0,0,100.0,20,20,1,2.5,0,0,1,0,70.0,14,1,3.6,0,0,0,0,0,0
Tyler Swann,160923,DI,TENN TECH,13,3,309,0,2,2,0,2,1,58.9,66,3,3.0,1,0,0,1,98.3,119,121,4,2.5,1,0,0,0,41.1,46,1,2.2,1,1,0,2,1,0
Henry Davis III,183975,DI,NEW MEX ST,12,1,242,1,3,1,0,2,0,52.2,60,2,1.7,0,0,0,0,100.0,118,118,5,2.5,0,1,1,0,47.8,55,3,3.6,1,1,1,1,1,1
Caden Reeves,148272,DI,S ILLINOIS,12,1,295,0,5,0,0,1,0,42.9,60,1,0.8,0,0,0,0,100.0,140,140,6,2.5,1,0,4,0,57.1,80,5,3.8,1,1,1,1,1,1
Tyler Hammel,206558,DI,NEWHVN,10,0,1013,1,4,0,0,0,0,51.0,52,1,1.9,1,1,1,1,98.6,140,142,6,2.5,0,1,1,0,49.0,50,2,2.0,0,0,0,1,1,1
Zac Yassine,150379,DI,SOUTHERN U,11,0,297,3,9,0,3,7,0,72.5,200,11,3.0,1,1,1,0,100.0,278,278,13,2.5,0,0,2,0,27.5,76,2,1.3,0,2,3,1,3,4
Elijah Champaigne,144407,DI,TULANE,12,0,319,1,2,0,1,1,0,49.0,25,2,4.0,0,0,0,0,100.0,59,59,3,2.5,0,0,1,0,51.0,26,1,1.9,0,0,0,0,0,0
Quinlan Popham,147705,LB,N ARIZONA,7,1,252,0,0,1,0,0,0,42.1,16,0,0.0,0,0,1,0,30.1,40,133,1,2.5,0,0,0,0,57.9,22,1,4.5,1,1,0,1,1,1
Maxton Woodward,189089,DI,SAMFORD,12,1,282,2,6,0,1,0,0,51.9,54,2,2.8,1,0,0,0,100.0,239,239,10,2.5,1,0,3,0,48.1,50,3,3.0,0,0,0,2,1,0
Jamesly Jean Louis,206625,ED,W ILLINOIS,4,0,345,0,1,0,0,0,0,20.0,4,0,0.0,0,0,0,0,95.2,20,21,1,2.5,0,0,1,0,80.0,16,1,3.1,0,0,0,0,0,0
Nehemiah Dukes,164901,DI,OHIO,13,2,259,0,12,2,0,6,2,42.1,107,6,2.8,0,2,3,5,93.9,279,297,13,2.5,0,0,6,3,57.9,147,7,2.7,1,1,0,1,3,3
Maraad Watson,183380,DI,TEXAS,12,0,311,4,4,0,2,3,0,49.3,68,5,3.7,0,0,0,1,100.0,158,158,8,2.5,0,2,0,1,50.7,70,2,1.4,0,1,2,0,1,2
AJ Sargent,178468,DI,SM HOUSTON,10,0,281,0,3,0,0,0,0,41.9,13,0,0.0,0,0,0,0,100.0,59,59,3,2.5,0,0,0,0,58.1,18,0,0.0,0,0,0,0,0,1
Dominick Bolden,172734,DI,MCNEESE,12,0,217,1,4,0,0,0,0,54.5,55,0,0.0,0,0,0,0,99.0,102,103,5,2.5,0,1,4,0,45.5,46,5,5.4,0,1,1,0,1,1
Molik Mason,160340,ED,PRVIEW A&M,14,0,270,0,11,0,0,5,1,47.4,102,5,2.5,0,0,0,1,100.0,219,219,11,2.5,0,0,6,0,52.6,113,6,2.7,0,1,1,0,1,1
Jake East,192972,DI,IDAHO ST,12,1,186,2,10,1,1,8,0,94.8,201,9,2.2,0,0,0,2,100.0,249,249,12,2.4,0,0,0,0,5.2,11,0,0.0,0,0,0,0,0,0
Thomas Spaulding,211421,ED,TRSU,1,0,1147,1,0,0,1,0,0,57.1,12,1,4.2,0,0,0,0,91.3,21,23,1,2.4,0,0,0,0,42.9,9,0,0.0,0,0,0,0,0,0
Jamar Rucks,122252,ED,KENNESAW,11,0,200,1,1,0,1,1,0,56.1,23,2,4.3,0,0,0,0,78.8,41,52,2,2.4,0,0,0,0,43.9,18,0,0.0,0,0,0,0,0,0
Trey Pierce,176315,DI,MICHIGAN,13,1,222,2,8,0,1,3,1,44.2,87,4,2.3,0,2,2,1,100.0,209,209,10,2.4,1,1,5,0,55.8,110,6,2.7,0,0,0,0,2,2
Lloyd Johnson,169515,DI,INCAR WORD,12,0,189,0,5,0,0,1,0,44.4,44,1,1.1,0,0,0,1,100.0,106,106,5,2.4,0,0,2,1,55.6,55,2,1.8,0,0,0,0,0,0
Hosea Wheeler,163058,DI,INDIANA,16,0,190,2,9,0,0,3,0,51.7,91,3,1.6,0,1,2,1,98.7,232,235,11,2.4,0,0,4,0,48.3,85,4,2.4,0,0,1,0,1,4
Rodney Lora,175400,DI,UCF,12,0,323,0,3,0,0,0,0,43.8,63,2,3.2,2,0,0,0,100.0,144,144,5,2.4,0,0,3,0,56.3,81,3,1.9,0,0,0,2,0,0
Ikenna Ezeogu,157591,ED,IOWA STATE,12,1,193,2,12,1,1,8,1,62.2,184,9,2.4,0,1,1,1,99.0,296,299,14,2.4,0,1,4,0,37.8,112,5,2.2,0,0,0,0,1,1
Thomas Gerke,202201,DI,BUCKNELL,12,0,125,1,6,0,0,2,0,40.8,29,2,3.4,0,0,0,0,100.0,143,143,7,2.4,0,0,1,0,59.2,42,1,1.2,0,0,0,0,0,0
Peter Woods,170034,DI,CLEMSON,12,1,140,2,9,1,0,6,1,73.7,216,6,1.4,0,0,0,1,99.7,348,349,14,2.4,0,2,3,0,26.3,77,6,4.5,1,1,0,3,2,0
Scott Hudson,189754,DI,BALL ST,12,0,117,1,2,0,1,2,0,54.4,56,4,4.5,1,1,0,0,100.0,105,105,4,2.4,0,0,0,0,45.6,47,0,0.0,0,0,0,1,1,0
Aquantis Clemmons,173232,DI,RICE,13,0,275,1,6,0,0,1,0,54.3,76,2,2.0,1,1,1,2,98.9,187,189,8,2.4,0,0,1,0,45.7,64,1,0.8,0,0,0,1,1,1
Nate Allen,203177,DI,SE LA,4,0,294,0,1,0,0,0,0,52.4,11,0,0.0,0,0,0,0,100.0,21,21,1,2.4,0,0,1,0,47.6,10,1,5.0,0,0,0,0,0,0
Nathan Nyandoro,199231,ED,SYRACUSE,6,0,304,1,1,0,1,0,0,56.1,23,1,2.2,0,0,1,0,100.0,41,41,2,2.4,0,0,1,0,43.9,18,1,2.8,0,0,1,0,0,2
Zykeivous Walker,124007,DI,AUBURN,12,1,115,1,3,1,0,0,0,45.2,38,0,0.0,0,0,0,0,100.0,84,84,4,2.4,0,1,3,0,54.8,46,4,4.3,0,0,0,0,0,0
Eli Renick,213010,ED,NTH CENT,1,0,1022,0,1,0,0,1,0,52.4,11,1,4.5,0,0,0,0,100.0,21,21,1,2.4,0,0,0,0,47.6,10,0,0.0,0,0,0,0,0,0
Carter Hess,191863,DI,FORDHAM,12,0,168,1,5,0,0,2,0,54.1,72,2,1.4,0,0,1,0,100.0,170,170,7,2.4,0,1,2,0,45.9,61,3,2.5,0,0,0,1,1,1
Kyrie Samuel,156682,DI,FIU,3,0,166,0,1,0,0,1,0,33.3,7,1,7.1,0,0,0,0,100.0,21,21,1,2.4,0,0,0,0,66.7,14,0,0.0,0,0,0,0,0,0
Cam Cunningham,202110,DI,YNGTOWN ST,12,0,353,0,9,0,0,1,0,34.0,51,1,1.0,0,0,0,0,100.0,188,188,9,2.4,0,0,6,0,66.0,99,6,3.0,0,0,0,0,0,0
Maximo Vaughn,200841,ED,E ILLINOIS,4,0,158,1,0,0,1,0,0,57.1,12,1,4.2,0,0,0,0,100.0,21,21,1,2.4,0,0,0,0,42.9,9,0,0.0,0,0,0,0,0,0
Nick Barrett,146926,DI,S CAROLINA,12,0,289,1,6,0,0,0,0,19.1,43,0,0.0,0,0,0,0,98.7,233,236,9,2.4,0,1,5,0,80.9,182,8,2.7,2,2,2,2,3,3
Jordan Thompson,145140,DI,RUTGERS,12,0,278,1,5,0,1,2,0,50.6,81,3,1.9,0,0,1,2,96.0,167,174,7,2.4,0,0,3,2,49.4,79,4,3.2,1,0,1,1,0,2
Nick Kessler,148042,ED,ILL STATE,14,0,188,0,5,0,0,1,1,50.0,51,1,1.0,0,1,0,3,100.0,103,103,5,2.4,0,0,4,2,50.0,51,4,3.9,0,0,3,0,1,3
Ian Mathews,146679,ED,GA STATE,9,0,175,1,4,0,0,3,1,45.2,47,3,3.2,0,0,1,1,100.0,105,105,5,2.4,0,1,1,0,54.8,57,2,1.8,0,0,0,0,0,1
Tyler Rich,134328,DI,TULSA,8,0,320,0,1,0,0,1,1,42.9,9,1,5.6,0,0,0,1,100.0,21,21,1,2.4,0,0,0,0,57.1,12,0,0.0,0,0,0,0,0,0
Turner Schmidt,185205,ED,JAMES MAD,4,0,197,0,1,0,0,0,0,42.9,9,0,0.0,0,0,0,0,95.5,21,22,1,2.4,0,0,1,0,57.1,12,1,4.2,0,0,0,0,0,0
Ron Cole,162296,ED,SACR HEART,9,0,280,0,4,0,0,2,0,52.4,43,2,2.3,0,0,1,2,87.2,82,94,4,2.4,0,0,2,2,47.6,39,2,2.6,0,0,1,0,0,2
Myron Warren,99320,DI,INCAR WORD,8,0,189,2,4,0,0,2,0,42.2,49,2,2.0,0,0,0,0,100.0,124,124,6,2.4,0,2,1,0,57.8,67,3,2.2,0,1,1,0,1,1
Javian Council,193208,DI,NWSTATE,2,1,257,0,1,1,0,0,0,90.0,9,0,0.0,0,0,0,0,100.0,21,21,1,2.4,0,0,0,0,10.0,1,0,0.0,0,0,0,0,0,0
Troy Pikes,174194,DI,S CAROLINA,11,1,289,1,6,0,1,3,0,60.7,85,4,2.4,0,2,2,1,98.6,143,145,7,2.4,1,0,3,1,39.3,55,3,2.7,0,1,1,0,3,3
Justyce Hathaway,191627,DI,MERRIMACK,12,1,385,0,6,0,0,2,0,45.2,70,2,1.4,0,0,0,0,100.0,167,167,7,2.4,1,0,4,0,54.8,85,5,3.5,1,2,1,1,2,1
Donta Simpson,200165,DI,MIAMI FL,8,1,220,1,2,1,1,0,0,66.1,37,1,1.4,0,0,0,0,100.0,63,63,3,2.4,0,0,0,0,33.9,19,0,0.0,0,0,0,0,0,0
Christian Lorenzo,158215,DI,ILL STATE,16,1,188,1,6,1,1,3,1,46.2,126,5,2.4,1,1,0,2,100.0,276,276,10,2.4,0,0,3,1,53.8,147,5,2.4,2,1,1,3,2,1
CJ Johnson,169947,LB,SM HOUSTON,12,1,281,0,0,0,0,0,0,45.2,19,1,5.3,1,1,0,1,18.8,42,223,1,2.4,1,0,0,1,54.8,23,0,0.0,0,0,0,1,1,0
Dashawn Fields,191919,DI,MORGAN ST,12,1,235,3,12,0,0,4,0,52.4,155,4,1.3,0,0,0,2,99.4,314,316,15,2.4,1,3,8,1,47.6,141,11,3.9,0,1,1,0,1,2
Franklin Simms,159542,DI,WAGNER,9,0,338,0,4,0,0,1,1,46.3,31,1,1.6,0,0,0,1,100.0,84,84,4,2.4,0,0,2,0,53.7,36,2,2.8,0,0,0,0,1,1
Marcus Moore,123487,DI,HOUCHR,11,0,183,1,3,0,0,3,0,48.3,69,5,5.1,2,2,0,0,99.4,164,165,6,2.4,0,1,0,0,51.7,74,1,0.7,0,1,1,2,3,1
Antonio Bottiggi,188220,ED,KENT STATE,10,0,201,0,2,0,0,0,0,39.0,16,0,0.0,0,0,0,0,93.2,41,44,2,2.4,0,0,2,0,61.0,25,2,4.0,0,0,0,0,0,0
Ivan Davis,130546,ED,N ILLINOIS,5,0,254,0,1,0,0,1,1,33.3,7,1,7.1,0,0,0,1,100.0,21,21,1,2.4,0,0,0,0,66.7,14,0,0.0,0,0,0,0,0,0
Toby Camp,149240,DI,TENN MARTN,12,0,310,1,8,0,0,2,0,47.5,38,2,2.6,0,0,0,0,100.0,268,268,11,2.4,0,0,0,0,52.5,42,0,0.0,0,0,1,2,2,3
Gavench Marcelin,183412,ED,FAU,12,1,165,2,4,1,2,2,0,45.6,57,4,3.5,0,0,0,0,65.4,125,191,6,2.4,0,0,2,0,54.4,68,2,1.5,0,1,2,0,1,2
Jalen Carpenter,166698,ED,MARIST,12,0,213,1,5,0,0,2,0,50.8,64,2,1.6,0,1,1,1,84.0,126,150,6,2.4,0,1,3,1,49.2,62,4,3.2,0,0,0,0,1,1
Nathaniel Chandler,177287,DI,TOLEDO,4,0,316,0,1,0,0,1,0,47.6,10,1,5.0,0,0,0,0,100.0,21,21,1,2.4,0,0,0,0,52.4,11,0,0.0,0,0,0,0,0,0
Antori Hamilton,186245,DI,AUSTINPEAY,12,1,116,0,7,1,0,3,0,46.3,101,4,2.5,1,0,0,1,100.0,225,225,9,2.4,0,0,4,1,53.7,117,5,2.6,1,1,2,2,1,2
Tosin Akinsulire,164648,DI,RHODE ISLD,14,0,274,0,7,0,0,2,0,57.9,106,3,1.9,1,1,1,0,100.0,231,231,9,2.4,0,0,3,0,42.1,77,4,3.2,1,0,1,2,1,2
Dylan Yang,164708,ED,YALE,10,3,352,0,8,0,0,5,1,56.0,79,5,3.2,0,2,3,2,99.4,165,166,8,2.4,2,0,2,1,44.0,62,2,1.6,0,0,1,0,3,5
Nick Beckwith,197023,S,AIR FORCE,6,0,101,0,1,0,0,0,0,47.6,10,0,0.0,0,0,0,0,13.0,21,162,1,2.4,0,0,1,0,52.4,11,1,4.5,0,0,0,0,0,0
Brendan Flakes,162840,DI,NWESTERN,13,0,256,2,6,0,0,3,0,55.0,93,3,1.6,0,0,0,0,100.0,169,169,8,2.4,0,2,3,0,45.0,76,5,3.3,0,0,0,0,0,0
Marquis Black,129675,DI,UCONN,12,0,146,0,0,0,0,0,0,70.9,39,0,0.0,0,0,0,0,95.5,85,89,2,2.4,0,0,0,0,29.1,16,2,12.5,2,2,0,2,2,0
Josh Cole,161861,ED,CITADEL,12,0,139,2,2,0,1,1,1,54.0,95,3,2.1,1,1,1,1,99.4,176,177,6,2.3,0,1,1,0,46.0,81,3,2.5,1,1,0,2,2,1
Edward Bobino III,150669,DI,STF AUSTIN,8,0,301,2,2,0,2,2,0,45.0,36,4,5.6,0,0,0,0,100.0,86,86,4,2.3,0,0,0,0,55.0,44,0,0.0,0,0,0,0,0,1
Easton Payne,141717,DI,WEBER ST,10,2,342,0,7,0,0,0,0,3.0,4,0,0.0,0,0,0,1,100.0,154,154,7,2.3,2,0,7,1,97.0,131,7,2.7,0,1,1,0,1,2
Darien Jackson,179179,DI,SM HOUSTON,9,0,281,0,3,0,0,0,0,45.7,16,0,0.0,0,0,0,1,99.1,110,111,4,2.3,0,0,1,0,54.3,19,1,2.6,0,0,0,1,1,0
JaSire Peterson,175512,DI,UAB,6,0,321,2,0,0,2,0,1,48.8,21,2,4.8,0,0,0,1,100.0,44,44,2,2.3,0,0,0,0,51.2,22,0,0.0,0,0,0,0,0,0
Isiaiah Fowler,177783,DI,VALPO,12,0,332,4,6,0,2,3,1,51.4,127,6,2.8,1,1,0,1,100.0,301,301,12,2.3,0,2,3,0,48.6,120,6,2.9,1,1,0,2,2,0
Nathan VanTimmeren,171245,TE,C MICHIGAN,3,0,134,0,1,0,0,1,1,50.0,11,1,4.5,0,0,0,1,95.7,22,23,1,2.3,0,0,0,0,50.0,11,0,0.0,0,0,0,0,0,0
Denzel Lowry,145381,DI,LOUISVILLE,13,1,210,1,8,1,0,4,0,49.7,75,4,2.7,0,1,1,0,100.0,197,197,9,2.3,0,1,2,0,50.3,76,3,2.0,0,0,0,0,2,2
Ramon McCollough Jr.,185939,DI,WOFFORD,12,0,350,1,7,0,0,3,0,48.9,85,3,1.8,0,0,0,0,100.0,174,174,8,2.3,0,1,4,0,51.1,89,5,2.8,0,0,0,0,0,0
Bruce Knauber,185854,DI,FURMAN,11,0,170,0,2,0,0,2,1,48.8,42,2,2.4,0,0,1,1,100.0,87,87,3,2.3,0,0,0,0,51.2,44,1,2.3,1,1,0,1,1,1
Terry Mikell,202991,DI,PRESBYTERN,12,1,271,1,3,0,0,2,0,48.4,31,2,3.2,0,0,0,0,100.0,86,86,4,2.3,1,1,1,0,51.6,33,2,3.0,0,0,0,0,0,2
Kilas Francis,189221,DI,GRAMBLING,11,2,177,0,3,1,0,0,0,51.5,69,0,0.0,0,0,0,1,100.0,154,154,5,2.3,1,0,2,1,48.5,65,4,4.6,2,2,0,2,2,0
Andy Bailon,212044,DI,PACENY,1,0,1536,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,100.0,22,22,1,2.3,0,0,1,1,100.0,21,1,2.4,0,1,1,0,1,1
Jayden Scott,189244,ED,GRAMBLING,3,0,177,0,1,0,0,1,0,86.4,19,1,2.6,0,0,0,0,100.0,22,22,1,2.3,0,0,0,0,13.6,3,0,0.0,0,0,0,0,0,0
Jeremiah Sandiford,174578,DI,TENN TECH,13,0,309,4,5,0,0,2,0,50.3,87,2,1.1,0,0,0,1,98.5,195,198,9,2.3,0,4,3,1,49.7,86,7,4.1,0,1,1,0,1,1
Jovan George,177380,DI,HOLY CROSS,2,0,181,1,0,0,1,0,0,90.9,20,1,2.5,0,0,0,0,100.0,22,22,1,2.3,0,0,0,0,9.1,2,0,0.0,0,0,0,0,0,0
Tolu Awoyemi,195606,ED,NEWHVN,10,0,1013,1,1,0,1,0,0,52.3,23,1,2.2,0,1,1,2,93.6,44,47,2,2.3,0,0,1,2,47.7,21,1,2.4,0,0,0,0,1,1
