year,week,player,team,conf,opp,pts,opp_pts,yds,att
2023,11,Eli Sawyer,SE Louisiana,Southland,East Texas A&M,52,14,30.0,6.0
2023,11,Pierce Holley,Eastern Illinois,Big South-OVC,Tennessee State,30,17,99.0,25.0
2023,11,Deveon Bryant,Tennessee State,Big South-OVC,Eastern Illinois,17,30,86.0,15.0
2023,11,Draylen Ellis,Tennessee State,Big South-OVC,Eastern Illinois,17,30,52.0,11.0
2023,11,Jordyn Potts,Tennessee Tech,Big South-OVC,Gardner-Webb,0,35,206.0,44.0
2023,11,Jaylen King,Gardner-Webb,Big South-OVC,Tennessee Tech,35,0,171.0,19.0
2023,11,Jeff Undercuffler,Akron,Mid-American,Miami (OH),0,19,156.0,36.0
2023,11,Tahj Bullock,Akron,Mid-American,Miami (OH),0,19,20.0,6.0
2023,11,Aveon Smith,Miami (OH),Mid-American,Akron,19,0,50.0,17.0
2023,11,Tommy Ulatowski,Kent State,Mid-American,Bowling Green,19,49,284.0,40.0
2023,11,Connor Bazelak,Bowling Green,Mid-American,Kent State,49,19,188.0,19.0
2023,11,Camden Orth,Bowling Green,Mid-American,Kent State,49,19,98.0,4.0
2023,11,Jack Plummer,Louisville,ACC,Virginia,31,24,243.0,28.0
2023,11,Anthony Colandrea,Virginia,ACC,Louisville,24,31,314.0,31.0
2023,11,Malik Washington,Virginia,ACC,Louisville,24,31,0.0,1.0
2023,11,Chandler Fields,Louisiana,Sun Belt,Southern Miss,31,34,260.0,38.0
2023,11,Billy Wiles,Southern Miss,Sun Belt,Louisiana,34,31,99.0,13.0
2023,11,Ethan Crawford,Southern Miss,Sun Belt,Louisiana,34,31,62.0,11.0
2023,11,Frank Gore Jr.,Southern Miss,Sun Belt,Louisiana,34,31,0.0,1.0
2023,11,Jakarius Caston,Southern Miss,Sun Belt,Louisiana,34,31,0.0,1.0
2023,11,Preston Stone,SMU,American Athletic,North Texas,45,21,234.0,20.0
2023,11,Chandler Rogers,North Texas,American Athletic,SMU,21,45,240.0,31.0
2023,11,Chevan Cordeiro,San José State,Mountain West,Fresno State,42,18,146.0,18.0
2023,11,Logan Fife,Fresno State,Mountain West,San José State,18,42,115.0,21.0
2023,11,Mikey Keene,Fresno State,Mountain West,San José State,18,42,110.0,20.0
2023,11,CJ Montes,Fordham,Patriot,Lafayette,16,24,253.0,34.0
2023,11,Dean DeNobile,Lafayette,Patriot,Fordham,24,16,137.0,21.0
2023,11,Thomas Castellanos,Boston College,ACC,Virginia Tech,22,48,110.0,20.0
2023,11,Emmett Morehead,Boston College,ACC,Virginia Tech,22,48,28.0,7.0
2023,11,Kyron Drones,Virginia Tech,ACC,Boston College,48,22,219.0,17.0
2023,11,Grant Wells,Virginia Tech,ACC,Boston College,48,22,18.0,3.0
2023,11,William Watson III,Virginia Tech,ACC,Boston College,48,22,0.0,1.0
2023,11,Cade Klubnik,Clemson,ACC,Georgia Tech,42,21,205.0,34.0
2023,11,Phil Mafah,Clemson,ACC,Georgia Tech,42,21,0.0,1.0
2023,11,Hunter Helms,Clemson,ACC,Georgia Tech,42,21,0.0,2.0
2023,11,Haynes King,Georgia Tech,ACC,Clemson,21,42,129.0,31.0
2023,11,Eric Singleton Jr.,Georgia Tech,ACC,Clemson,21,42,8.0,1.0
2023,11,Shedeur Sanders,Colorado,Pac-12,Arizona,31,34,262.0,35.0
2023,11,Noah Fifita,Arizona,Pac-12,Colorado,34,31,214.0,35.0
2023,11,Michael Penix Jr.,Washington,Pac-12,Utah,35,28,332.0,42.0
2023,11,Bryson Barnes,Utah,Pac-12,Washington,28,35,267.0,30.0
2023,11,Emory Williams,Miami,ACC,Florida State,20,27,175.0,23.0
2023,11,Tyler Van Dyke,Miami,ACC,Florida State,20,27,29.0,7.0
2023,11,Jordan Travis,Florida State,ACC,Miami,27,20,265.0,31.0
2023,11,Marquez McCray,Monmouth,CAA,New Hampshire,24,31,402.0,32.0
2023,11,Max Brosmer,New Hampshire,CAA,Monmouth,31,24,239.0,45.0
2023,11,Matt Vezza,New Hampshire,CAA,Monmouth,31,24,38.0,2.0
2023,11,Drew VanVleet,Dayton,Pioneer,Marist,35,6,228.0,30.0
2023,11,Logan Brabham,Marist,Pioneer,Dayton,6,35,259.0,35.0
2023,11,Diego Arroyo,Marist,Pioneer,Dayton,6,35,0.0,1.0
2023,11,Luke Bailey,Drake,Pioneer,Presbyterian,16,14,153.0,36.0
2023,11,Tyler Wesley,Presbyterian,Pioneer,Drake,14,16,61.0,17.0
2023,11,Ty Englehart,Presbyterian,Pioneer,Drake,14,16,6.0,4.0
2023,11,Kasim Hill,Rhode Island,CAA,North Carolina A&T,31,24,137.0,20.0
2023,11,Eli Brickhandler,North Carolina A&T,CAA,Rhode Island,24,31,161.0,18.0
2023,11,Caleb Brickhouse,North Carolina A&T,CAA,Rhode Island,24,31,0.0,1.0
2023,11,Dom Nankil,San Diego,Pioneer,St. Thomas (MN),14,20,152.0,25.0
2023,11,Re-al Mitchell,San Diego,Pioneer,St. Thomas (MN),14,20,0.0,1.0
2023,11,Amari Powell,St. Thomas (MN),Pioneer,San Diego,20,14,94.0,16.0
2023,11,Rowan Keefe,Valparaiso,Pioneer,Stetson,23,20,82.0,14.0
2023,11,Jeffrey Jackson,Valparaiso,Pioneer,Stetson,23,20,31.0,9.0
2023,11,Brady Meitz,Stetson,Pioneer,Valparaiso,20,23,203.0,28.0
2023,11,Matt O'Connor,Stetson,Pioneer,Valparaiso,20,23,0.0,4.0
2023,11,Daron Bryden,Stony Brook,CAA,UAlbany,20,38,208.0,31.0
2023,11,Anthony Johnson,Stony Brook,CAA,UAlbany,20,38,0.0,1.0
2023,11,Reese Poffenbarger,UAlbany,CAA,Stony Brook,38,20,247.0,28.0
2023,11,Cole Gonzales,Western Carolina,Southern,East Tennessee State,58,7,363.0,38.0
2023,11,Bennett Judy,Western Carolina,Southern,East Tennessee State,58,7,71.0,8.0
2023,11,Brody Palhegyi,Western Carolina,Southern,East Tennessee State,58,7,43.0,4.0
2023,11,Taron Dickens,Western Carolina,Southern,East Tennessee State,58,7,36.0,2.0
2023,11,Haynes Eller,East Tennessee State,Southern,Western Carolina,7,58,68.0,8.0
2023,11,William Riddle,East Tennessee State,Southern,Western Carolina,7,58,64.0,5.0
2023,11,Christian Mathis,East Tennessee State,Southern,Western Carolina,7,58,0.0,2.0
2023,11,Carson Jones,Furman,Southern,VMI,37,3,226.0,23.0
2023,11, Team,Furman,Southern,VMI,37,3,0.0,1.0
2023,11,Charles Watson,Furman,Southern,VMI,37,3,0.0,2.0
2023,11,Nehuel Garcia,Furman,Southern,VMI,37,3,0.0,1.0
2023,11,Collin Shannon,VMI,Southern,Furman,3,37,148.0,27.0
2023,11,Hunter Rice,VMI,Southern,Furman,3,37,11.0,1.0
2023,11,Graeson Underwood,The Citadel,Southern,Wofford,3,11,87.0,19.0
2023,11,Pauly Seeley,Wofford,Southern,The Citadel,11,3,46.0,11.0
2023,11,Bryce Corriston,Wofford,Southern,The Citadel,11,3,0.0,1.0
2023,11,Bryson Daily,Army,FBS Independents,Holy Cross,17,14,79.0,6.0
2023,11,Matthew Sluka,Holy Cross,Patriot,Army,14,17,156.0,23.0
2023,11,Drew Allar,Penn State,Big Ten,Michigan,15,24,70.0,22.0
2023,11,Kaytron Allen,Penn State,Big Ten,Michigan,15,24,4.0,1.0
2023,11,J.J. McCarthy,Michigan,Big Ten,Penn State,24,15,60.0,8.0
2023,11,Fernando Mendoza,California,Pac-12,Washington State,42,39,150.0,21.0
2023,11,Cameron Ward,Washington State,Pac-12,California,39,42,354.0,59.0
2023,11,John Mateer,Washington State,Pac-12,California,39,42,4.0,1.0
2023,11,D.J. Uiagalelei,Oregon State,Pac-12,Stanford,62,17,240.0,19.0
2023,11,Aidan Chiles,Oregon State,Pac-12,Stanford,62,17,75.0,8.0
2023,11,Ben Gulbranson,Oregon State,Pac-12,Stanford,62,17,6.0,1.0
2023,11,Ashton Daniels,Stanford,Pac-12,Oregon State,17,62,200.0,16.0
2023,11,Justin Lamson,Stanford,Pac-12,Oregon State,17,62,42.0,16.0
2023,11,Mike Wright,Mississippi State,SEC,Texas A&M,10,51,68.0,9.0
2023,11,Chris Parson,Mississippi State,SEC,Texas A&M,10,51,36.0,12.0
2023,11,Jaylen Henderson,Texas A&M,SEC,Mississippi State,51,10,150.0,19.0
2023,11,Marcel Reed,Texas A&M,SEC,Mississippi State,51,10,0.0,2.0
2023,11,Drake Maye,North Carolina,ACC,Duke,47,45,342.0,43.0
2023,11,Grayson Loftis,Duke,ACC,North Carolina,45,47,189.0,28.0
2023,11,Porter Wilson,Duke,ACC,North Carolina,45,47,11.0,1.0
2023,11,Collin Schlee,UCLA,Pac-12,Arizona State,7,17,117.0,18.0
2023,11,Chase Griffin,UCLA,Pac-12,Arizona State,7,17,0.0,3.0
2023,11,Trenton Bourguet,Arizona State,Pac-12,UCLA,17,7,149.0,34.0
2023,11,Cameron Skattebo,Arizona State,Pac-12,UCLA,17,7,25.0,3.0
2023,11,Jalin Conyers,Arizona State,Pac-12,UCLA,17,7,2.0,2.0
2023,11,Brennan Armstrong,NC State,ACC,Wake Forest,26,6,111.0,17.0
2023,11,Michael Kern,Wake Forest,ACC,NC State,6,26,137.0,26.0
2023,11,Mitch Griffis,Wake Forest,ACC,NC State,6,26,19.0,3.0
2023,11,Jake Retzlaff,BYU,Big 12,Iowa State,13,45,104.0,27.0
2023,11,Parker Kingston,BYU,Big 12,Iowa State,13,45,26.0,1.0
2023,11,Rocco Becht,Iowa State,Big 12,BYU,45,13,203.0,23.0
2023,11,J.J. Kohl,Iowa State,Big 12,BYU,45,13,6.0,2.0
2023,11,Bo Nix,Oregon,Pac-12,USC,36,27,412.0,31.0
2023,11,Mar'Keise Irving,Oregon,Pac-12,USC,36,27,0.0,1.0
2023,11,Caleb Williams,USC,Pac-12,Oregon,27,36,291.0,34.0
2023,11,Mario Williams,USC,Pac-12,Oregon,27,36,15.0,1.0
2023,11,Gunnar Watson,Troy,Sun Belt,UL Monroe,45,14,219.0,39.0
2023,11,Will Crowder,Troy,Sun Belt,UL Monroe,45,14,45.0,7.0
2023,11,Jiya Wright,UL Monroe,Sun Belt,Troy,14,45,243.0,36.0
2023,11,Nolan Grooms,Yale,Ivy,Princeton,36,28,232.0,30.0
2023,11,Blake Stenstrom,Princeton,Ivy,Yale,28,36,240.0,36.0
2023,11,Blaine Hipa,Princeton,Ivy,Yale,28,36,3.0,1.0
2023,11,Nathan Kent,Towson,CAA,Villanova,10,33,53.0,21.0
2023,11,Connor Watkins,Villanova,CAA,Towson,33,10,299.0,24.0
2023,11,Tanner Maddocks,Villanova,CAA,Towson,33,10,1.0,1.0
2023,11,Hajj-Malik Williams,Campbell,CAA,Delaware,7,45,151.0,32.0
2023,11,Ryan O'Connor,Delaware,CAA,Campbell,45,7,246.0,31.0
2023,11,Nick Minicucci,Delaware,CAA,Campbell,45,7,70.0,9.0
2023,11,Graham Mertz,Florida,SEC,LSU,35,52,311.0,38.0
2023,11,Jayden Daniels,LSU,SEC,Florida,52,35,372.0,26.0
2023,11,Kiael Kelly,Ball State,Mid-American,Northern Illinois,20,17,115.0,25.0
2023,11,Rocky Lombardi,Northern Illinois,Mid-American,Ball State,17,20,141.0,26.0
2023,11, Team,Northern Illinois,Mid-American,Ball State,17,20,0.0,2.0
2023,11,Quincy Casey,Alabama A&M,SWAC,Bethune-Cookman,14,31,171.0,31.0
2023,11,Xaiver Lankford,Alabama A&M,SWAC,Bethune-Cookman,14,31,2.0,2.0
2023,11,Tylik Bethea,Bethune-Cookman,SWAC,Alabama A&M,31,14,38.0,7.0
2023,11,Walter Simmons III,Bethune-Cookman,SWAC,Alabama A&M,31,14,30.0,12.0
2023,11,Zevi Eckhaus,Bryant,Big South-OVC,Lindenwood,38,3,367.0,39.0
2023,11,Ridge Docekal,Bryant,Big South-OVC,Lindenwood,38,3,10.0,4.0
2023,11,Cooper Justice,Lindenwood,Big South-OVC,Bryant,3,38,191.0,38.0
2023,11,Cj Brooks,Virginia Lynchburg,,Kennesaw State,3,63,50.0,18.0
2023,11,Jonathan Murphy,Kennesaw State,FCS Independents,Virginia Lynchburg,63,3,133.0,10.0
2023,11,Davis Bryson,Kennesaw State,FCS Independents,Virginia Lynchburg,63,3,23.0,2.0
2023,11,Carter Peevy,Mercer,Southern,Samford,28,21,137.0,25.0
2023,11,Michael Hiers,Samford,Southern,Mercer,21,28,210.0,36.0
2023,11,Greg Menne,Southeast Missouri State,Big South-OVC,UT Martin,14,41,91.0,5.0
2023,11,Patrick Heitert,Southeast Missouri State,Big South-OVC,UT Martin,14,41,66.0,24.0
2023,11,Kinkead Dent,UT Martin,Big South-OVC,Southeast Missouri State,41,14,217.0,29.0
2023,11,Sam Huard,Cal Poly,Big Sky,Sacramento State,30,41,483.0,58.0
2023,11,Bo Kelly,Cal Poly,Big Sky,Sacramento State,30,41,11.0,1.0
2023,11,Carson Conklin,Sacramento State,Big Sky,Cal Poly,41,30,313.0,26.0
2023,11,Josh Hoover,TCU,Big 12,Texas,26,29,302.0,36.0
2023,11,Quinn Ewers,Texas,Big 12,TCU,29,26,317.0,33.0
2023,11,Sean Chambers,Montana State,Big Sky,Eastern Washington,57,14,119.0,4.0
2023,11,Tommy Mellott,Montana State,Big Sky,Eastern Washington,57,14,98.0,4.0
2023,11,Jordan Reed,Montana State,Big Sky,Eastern Washington,57,14,59.0,11.0
2023,11,Kekoa Visperas,Eastern Washington,Big Sky,Montana State,14,57,329.0,36.0
2023,11,Jared Taylor,Eastern Washington,Big Sky,Montana State,14,57,2.0,5.0
2023,11,Jordan Cooke,Idaho State,Big Sky,UC Davis,14,21,297.0,46.0
2023,11,Hunter Hays,Idaho State,Big Sky,UC Davis,14,21,36.0,10.0
2023,11,Miles Hastings,UC Davis,Big Sky,Idaho State,21,14,126.0,23.0
2023,11,Lan Larison,UC Davis,Big Sky,Idaho State,21,14,0.0,1.0
2023,11,Matt Morrissey,Western Illinois,MVFC,Indiana State,6,27,177.0,29.0
2023,11,Dylan Van,Western Illinois,MVFC,Indiana State,6,27,0.0,1.0
2023,11,Cade Chambers,Indiana State,MVFC,Western Illinois,27,6,134.0,20.0
2023,11,Junior Muratovic,Florida A&M,SWAC,Lincoln (CA),28,0,82.0,18.0
2023,11,Ja'Cory Jordan,Florida A&M,SWAC,Lincoln (CA),28,0,13.0,1.0
2023,11,Tj Goodwin,Lincoln (CA),,Florida A&M,0,28,139.0,27.0
2023,11,Mike Diliello,Austin Peay,UAC,Utah Tech,30,17,279.0,27.0
2023,11,Kobe Tracy,Utah Tech,UAC,Austin Peay,17,30,376.0,52.0
2023,11,Richie Munoz,Weber State,Big Sky,Idaho,31,29,152.0,18.0
2023,11,Gevani McCoy,Idaho,Big Sky,Weber State,29,31,346.0,51.0
2023,11,Ken Seals,Vanderbilt,SEC,South Carolina,6,47,104.0,28.0
2023,11,Spencer Rattler,South Carolina,SEC,Vanderbilt,47,6,351.0,36.0
2023,11,Hudson Card,Purdue,Big Ten,Minnesota,49,30,251.0,25.0
2023,11,Athan Kaliakmanis,Minnesota,Big Ten,Purdue,30,49,292.0,42.0
2023,11,Tanner Mordecai,Wisconsin,Big Ten,Northwestern,10,24,255.0,45.0
2023,11,Ben Bryant,Northwestern,Big Ten,Wisconsin,24,10,195.0,26.0
2023,11,Alan Bowman,Oklahoma State,Big 12,UCF,3,45,225.0,36.0
2023,11,Garret Rangel,Oklahoma State,Big 12,UCF,3,45,0.0,3.0
2023,11,John Rhys Plumlee,UCF,Big 12,Oklahoma State,45,3,299.0,18.0
2023,11,Timmy McClain,UCF,Big 12,Oklahoma State,45,3,0.0,1.0
2023,11,Xavier Arline,Navy,American Athletic,UAB,31,6,94.0,10.0
2023,11,Jacob Zeno,UAB,American Athletic,Navy,6,31,206.0,36.0
2023,11,Ethan Vasko,Coastal Carolina,Sun Belt,Texas State,31,23,145.0,27.0
2023,11,Blake Boda,Coastal Carolina,Sun Belt,Texas State,31,23,14.0,1.0
2023,11,TJ Finley,Texas State,Sun Belt,Coastal Carolina,23,31,49.0,11.0
2023,11,Malik Hornsby,Texas State,Sun Belt,Coastal Carolina,23,31,32.0,8.0
2023,11,Daniel Richardson,Florida Atlantic,American Athletic,East Carolina,7,22,151.0,36.0
2023,11, Team,Florida Atlantic,American Athletic,East Carolina,7,22,0.0,1.0
2023,11,Alex Flinn,East Carolina,American Athletic,Florida Atlantic,22,7,156.0,30.0
2023,11,Nick Vattiato,Middle Tennessee,Conference USA,Florida International,40,6,275.0,25.0
2023,11,DJ Riles,Middle Tennessee,Conference USA,Florida International,40,6,13.0,2.0
2023,11,Keyone Jenkins,Florida International,Conference USA,Middle Tennessee,6,40,226.0,35.0
2023,11,Haden Carlson,Florida International,Conference USA,Middle Tennessee,6,40,4.0,3.0
2023,11, Team,Florida International,Conference USA,Middle Tennessee,6,40,0.0,1.0
2023,11,Frank Harris,UTSA,American Athletic,Rice,34,14,175.0,24.0
2023,11,Owen McCown,UTSA,American Athletic,Rice,34,14,7.0,3.0
2023,11,AJ Padgett,Rice,American Athletic,UTSA,14,34,182.0,28.0
2023,11,Carson Beck,Georgia,SEC,Ole Miss,52,17,306.0,25.0
2023,11,Brock Vandagriff,Georgia,SEC,Ole Miss,52,17,5.0,1.0
2023,11,Jaxson Dart,Ole Miss,SEC,Georgia,17,52,112.0,17.0
2023,11,Spencer Sanders,Ole Miss,SEC,Georgia,17,52,61.0,7.0
2023,11,Jeff Sims,Nebraska,Big Ten,Maryland,10,13,62.0,13.0
2023,11,Chubba Purdy,Nebraska,Big Ten,Maryland,10,13,24.0,3.0
2023,11,Heinrich Haarberg,Nebraska,Big Ten,Maryland,10,13,0.0,5.0
2023,11,Taulia Tagovailoa,Maryland,Big Ten,Nebraska,13,10,283.0,40.0
2023,11,Trexler Ivey,Charlotte,American Athletic,Memphis,38,44,168.0,25.0
2023,11,Jalon Jones,Charlotte,American Athletic,Memphis,38,44,0.0,1.0
2023,11,Seth Henigan,Memphis,American Athletic,Charlotte,44,38,329.0,48.0
2023,11,Tevin Carter,Memphis,American Athletic,Charlotte,44,38,0.0,1.0
2023,11,Kirk Francis,Tulsa,American Athletic,Tulane,22,24,345.0,34.0
2023,11,CJ Coombes,Tulsa,American Athletic,Tulane,22,24,7.0,1.0
2023,11,Braylon Braxton,Tulsa,American Athletic,Tulane,22,24,3.0,6.0
2023,11,Michael Pratt,Tulane,American Athletic,Tulsa,24,22,194.0,29.0
2023,11,Davis Brin,Georgia Southern,Sun Belt,Marshall,33,38,307.0,54.0
2023,11, Team,Georgia Southern,Sun Belt,Marshall,33,38,0.0,1.0
2023,11,Khaleb Hood,Georgia Southern,Sun Belt,Marshall,33,38,0.0,1.0
2023,11,Cole Pennington,Marshall,Sun Belt,Georgia Southern,38,33,201.0,20.0
2023,11,Talik Keaton,Marshall,Sun Belt,Georgia Southern,38,33,0.0,1.0
2023,11,Byrum Brown,South Florida,American Athletic,Temple,27,23,316.0,26.0
2023,11,Bryce Archie,South Florida,American Athletic,Temple,27,23,0.0,1.0
2023,11,Israel Carter,South Florida,American Athletic,Temple,27,23,0.0,1.0
2023,11,E.J. Warner,Temple,American Athletic,South Florida,23,27,280.0,47.0
2023,11,Carter Bradley,South Alabama,Sun Belt,Arkansas State,21,14,145.0,25.0
2023,11,Jaylen Raynor,Arkansas State,Sun Belt,South Alabama,14,21,186.0,28.0
2023,11,Dillon Gabriel,Oklahoma,Big 12,West Virginia,59,20,423.0,36.0
2023,11,Garrett Greene,West Virginia,Big 12,Oklahoma,20,59,154.0,27.0
2023,11,Nicco Marchiol,West Virginia,Big 12,Oklahoma,20,59,0.0,4.0
2023,11,Brayden Fowler-Nicolosi,Colorado State,Mountain West,San Diego State,22,19,202.0,30.0
2023,11,Tory Horton,Colorado State,Mountain West,San Diego State,22,19,42.0,1.0
2023,11,Jalen Mayden,San Diego State,Mountain West,Colorado State,19,22,128.0,25.0
2023,11,Kyle McCord,Ohio State,Big Ten,Michigan State,38,3,335.0,31.0
2023,11,Lincoln Kienholz,Ohio State,Big Ten,Michigan State,38,3,18.0,3.0
2023,11,Katin Houser,Michigan State,Big Ten,Ohio State,3,38,92.0,24.0
2023,11,Andrew Schorfaar,Michigan State,Big Ten,Ohio State,3,38,-4.0,1.0
2023,11,Cole Snyder,Buffalo,Mid-American,Ohio,10,20,171.0,21.0
2023,11,CJ Ogbonna,Buffalo,Mid-American,Ohio,10,20,10.0,2.0
2023,11,Kurtis Rourke,Ohio,Mid-American,Buffalo,20,10,121.0,21.0
2023,11,Maddux Madsen,Boise State,Mountain West,New Mexico,42,14,202.0,11.0
2023,11,Taylen Green,Boise State,Mountain West,New Mexico,42,14,63.0,6.0
2023,11, Team,Boise State,Mountain West,New Mexico,42,14,0.0,2.0
2023,11,Devon Dampier,New Mexico,Mountain West,Boise State,14,42,200.0,26.0
2023,11,Kaidon Salter,Liberty,Conference USA,Old Dominion,38,10,225.0,22.0
2023,11,Johnathan Bennett,Liberty,Conference USA,Old Dominion,38,10,0.0,2.0
2023,11,Grant Wilson,Old Dominion,Sun Belt,Liberty,10,38,161.0,42.0
2023,11,Cole Ballard,Kansas,Big 12,Texas Tech,13,16,124.0,20.0
2023,11,Jason Bean,Kansas,Big 12,Texas Tech,13,16,13.0,4.0
2023,11,Devin Neal,Kansas,Big 12,Texas Tech,13,16,0.0,1.0
2023,11,Behren Morton,Texas Tech,Big 12,Kansas,16,13,176.0,25.0
2023,11,Darren Grainger,Georgia State,Sun Belt,App State,14,42,115.0,28.0
2023,11,Mikele Colasurdo,Georgia State,Sun Belt,App State,14,42,6.0,3.0
2023,11,Joey Aguilar,App State,Sun Belt,Georgia State,42,14,255.0,21.0
2023,11,Hank Bachmeier,Louisiana Tech,Conference USA,Sam Houston,27,42,384.0,42.0
2023,11,Kyle Maxwell,Louisiana Tech,Conference USA,Sam Houston,27,42,35.0,1.0
2023,11,Keegan Shoemaker,Sam Houston,Conference USA,Louisiana Tech,42,27,269.0,28.0
2023,11,Will Howard,Kansas State,Big 12,Baylor,59,25,235.0,29.0
2023,11,Avery Johnson,Kansas State,Big 12,Baylor,59,25,33.0,5.0
2023,11,Blake Shapen,Baylor,Big 12,Kansas State,25,59,253.0,45.0
2023,11,Isaiah Hankins,Baylor,Big 12,Kansas State,25,59,0.0,1.0
2023,11,Jordan Nabors,Baylor,Big 12,Kansas State,25,59,-6.0,1.0
2023,11,Cooper Legas,Utah State,Mountain West,Nevada,41,24,182.0,33.0
2023,11,AJ Bianco,Nevada,Mountain West,Utah State,24,41,161.0,25.0
2023,11,Brendon Lewis,Nevada,Mountain West,Utah State,24,41,3.0,3.0
2023,11,Brayden Schager,Hawai'i,Mountain West,Air Force,27,13,176.0,29.0
2023,11,Jensen Jones,Air Force,Mountain West,Hawai'i,13,27,114.0,7.0
2023,11,Ben Brittain,Air Force,Mountain West,Hawai'i,13,27,0.0,2.0
2023,11,Andrew Peasley,Wyoming,Mountain West,UNLV,14,34,144.0,22.0
2023,11,Evan Svoboda,Wyoming,Mountain West,UNLV,14,34,32.0,6.0
2023,11,Jayden Maiava,UNLV,Mountain West,Wyoming,34,14,232.0,24.0
2023,11,John Paddock,Illinois,Big Ten,Indiana,48,45,507.0,36.0
2023,11,Brendan Sorsby,Indiana,Big Ten,Illinois,45,48,289.0,33.0
2023,11,Jordan McCloud,James Madison,Sun Belt,UConn,44,6,457.0,37.0
2023,11,Ta'Quan Roberson,UConn,FBS Independents,James Madison,6,44,207.0,36.0
2023,11,Camryn Edwards,UConn,FBS Independents,James Madison,6,44,24.0,1.0
2023,11,Zion Turner,UConn,FBS Independents,James Madison,6,44,5.0,3.0
2023,11,Pryce Yates,UConn,FBS Independents,James Madison,6,44,4.0,1.0
2023,11,Deacon Hill,Iowa,Big Ten,Rutgers,22,0,223.0,31.0
2023,11,Gavin Wimsatt,Rutgers,Big Ten,Iowa,0,22,93.0,18.0
2023,11,Brady Cook,Missouri,SEC,Tennessee,36,7,275.0,24.0
2023,11,Joe Milton,Tennessee,SEC,Missouri,7,36,267.0,34.0
2023,11,KJ Jefferson,Arkansas,SEC,Auburn,10,48,116.0,16.0
2023,11,Jacolby Criswell,Arkansas,SEC,Auburn,10,48,19.0,4.0
2023,11,Payton Thorne,Auburn,SEC,Arkansas,48,10,163.0,20.0
2023,11,Robby Ashford,Auburn,SEC,Arkansas,48,10,0.0,1.0
2023,11,Austin Reed,Western Kentucky,Conference USA,New Mexico State,29,38,270.0,36.0
2023,11,Diego Pavia,New Mexico State,Conference USA,Western Kentucky,38,29,141.0,24.0
2023,11,Dan Villari,Syracuse,ACC,Pittsburgh,28,13,12.0,5.0
2023,11,Garrett Shrader,Syracuse,ACC,Pittsburgh,28,13,5.0,2.0
2023,11,Lequint Allen,Syracuse,ACC,Pittsburgh,28,13,0.0,1.0
2023,11,Christian Veilleux,Pittsburgh,ACC,Syracuse,13,28,161.0,22.0
2023,11,Nate Yarnell,Pittsburgh,ACC,Syracuse,13,28,48.0,5.0
2023,11, Team,Pittsburgh,ACC,Syracuse,13,28,0.0,1.0
2023,11,Emory Jones,Cincinnati,Big 12,Houston,24,14,131.0,16.0
2023,11,Brady Lichtenberg,Cincinnati,Big 12,Houston,24,14,33.0,7.0
2023,11,Donovan Smith,Houston,Big 12,Cincinnati,14,24,102.0,28.0
2023,11,Hayden Wolff,Western Michigan,Mid-American,Central Michigan,38,28,333.0,36.0
2023,11,Jase Bauer,Central Michigan,Mid-American,Western Michigan,28,38,205.0,27.0
2023,11,Dequan Finn,Toledo,Mid-American,Eastern Michigan,49,23,407.0,27.0
2023,11,Austin Smith,Eastern Michigan,Mid-American,Toledo,23,49,86.0,24.0
2023,11,Samson Evans,Eastern Michigan,Mid-American,Toledo,23,49,28.0,1.0
2023,12,E.J. Warner,Temple,American Athletic,UAB,24,34,323.0,46.0
2023,12,Jacob Zeno,UAB,American Athletic,Temple,34,24,246.0,28.0
2023,12,Ty Thompson,Oregon,Pac-12,Arizona State,49,13,59.0,6.0
2023,12,Bo Nix,Oregon,Pac-12,Arizona State,49,13,404.0,29.0
2023,12, Team,Oregon,Pac-12,Arizona State,49,13,0.0,1.0
2023,12,Jalin Conyers,Arizona State,Pac-12,Oregon,13,49,18.0,4.0
2023,12,Trenton Bourguet,Arizona State,Pac-12,Oregon,13,49,142.0,37.0
2023,12,Cameron Skattebo,Arizona State,Pac-12,Oregon,13,49,45.0,6.0
2023,12,Richie Munoz,Weber State,Big Sky,Cal Poly,48,21,329.0,27.0
2023,12,Sam Huard,Cal Poly,Big Sky,Weber State,21,48,199.0,32.0
2023,12,Jaden Jones,Cal Poly,Big Sky,Weber State,21,48,35.0,6.0
2023,12,Spencer Brasch,Cal Poly,Big Sky,Weber State,21,48,52.0,4.0
2023,12,Ben Finley,California,Pac-12,Stanford,27,15,0.0,1.0
2023,12,Fernando Mendoza,California,Pac-12,Stanford,27,15,294.0,36.0
2023,12,Ashton Daniels,Stanford,Pac-12,California,15,27,188.0,35.0
2023,12,Ethan Garbers,UCLA,Pac-12,USC,38,20,155.0,31.0
2023,12, Team,USC,Pac-12,UCLA,20,38,0.0,2.0
2023,12,Caleb Williams,USC,Pac-12,UCLA,20,38,384.0,42.0
